"community","city","district","address","latitude","longitude","latitude_gps","longitude_gps","type","total_area","total_units","year"
"东湖尚郡","武汉市","武昌","武昌-杨园-欢乐大道165号","30.59158","114.376517","30.587586256413008","114.36457171467019","公寓","暂无数据","暂无数据","2011年"
"南湖名都A区","武汉市","武昌","武昌-南湖花园-文馨街","30.505304","114.331651","30.501791028103806","114.3196447825756","公寓","暂无数据","暂无数据","2009年"
"观庭金色世家","武汉市","武昌","武昌-武泰闸烽火-白沙五路2号","30.483641","114.27098","30.480040837634117","114.25910489112951","公寓","暂无数据","暂无数据","2013年"
"友谊国际","武汉市","武昌","武昌-积玉桥-友谊大道特1号","30.565246","114.32267","30.561880278607813","114.31066789762376","公寓","88224m²","654户","2007年"
"城开青菱城市花园1期","武汉市","武昌","武昌-武泰闸烽火-白沙五路","30.477529","114.284022","30.47415104798598","114.27208868990907","公寓","暂无数据","暂无数据","2010年"
"武汉三角花园小区","武汉市","武昌","武昌-徐东-三角路","30.587255","114.33654","30.58362689870488","114.3245742186121","公寓","暂无数据","暂无数据","2004年"
"东湖景园A区","武汉市","武昌","武昌-徐东-欢乐大道38号","30.589641","114.382022","30.58570308296406","114.37005743095335","公寓","70m²","13578户","1998年"
"军威苑小区","武汉市","武昌","武昌-南湖花园-长海路","30.500207","114.320111","30.49689144459318","114.30808060580401","公寓","暂无数据","暂无数据","2010年"
"丽岛2046","武汉市","武昌","武昌-中南丁字桥-雄楚大道175号","30.524154","114.337039","30.52052881447306","114.32504666863233","公寓","14m²","1281户","2015年"
"南国都市","武汉市","武昌","武昌-武泰闸烽火-白沙洲大道72号","30.486937","114.286179","30.483586632579488","114.2742251165724","公寓","暂无数据","暂无数据","2009年"
"湘龙鑫城","武汉市","武昌","武昌-武泰闸烽火-白沙洲大道","30.48176","114.275011","30.478229303752123","114.2631186512008","公寓","暂无数据","暂无数据","2012年"
"毛坦港湾","武汉市","武昌","武昌-武泰闸烽火-烽胜路","30.477326","114.301346","30.474125158424652","114.28934540456378","公寓","暂无数据","暂无数据","暂无数据"
"东湖庭园","武汉市","武昌","武昌-东湖东亭-中北东路301号","30.596597","114.385266","30.59269721417969","114.37328109549652","公寓","暂无数据","暂无数据","2004年"
"徐东苑","武汉市","武昌","武昌-徐东-铁机西路","30.598785","114.364195","30.59476070838544","114.35226824897441","公寓","暂无数据","暂无数据","1998年"
"华腾园","武汉市","武昌","武昌-徐东-杨园南路","30.588039","114.367463","30.58401397936906","114.35554214283215","公寓","318709m²","3648户","2008年"
"东原湖光里","武汉市","武昌","武昌-南湖花园-黄家湖大道","30.458924","114.304644","30.455736456688545","114.29264894513734","公寓","暂无数据","暂无数据","2017年"
"绿地国际金融城","武汉市","武昌","武昌-积玉桥-和平大道840号","30.587877738504","114.33069974175","30.58436377833967","114.31871549268921","公寓","377490m²","1911户","2014年"
"保利城","武汉市","武昌","武昌-徐东-铁机西路","30.598244","114.36772","30.59421285335378","114.35578994032473","公寓","暂无数据","暂无数据","2016年"
"汉街壹号公馆(一组团)","武汉市","武昌","武昌-中北路-中北路238号","30.564739","114.348109","30.5609020724","114.3361786106","公寓","暂无数据","暂无数据","2014年"
"水岸国际峯岚天下(商住楼)","武汉市","武昌","武昌-徐家棚-武车路","30.58971","114.35977","30.5857169097","114.3478523468","公寓","暂无数据","暂无数据","2015年"
"湖北省印刷厂宿舍","武汉市","武昌","武昌-水果湖-洪山侧路18号","30.547353","114.353881","30.5434327881","114.3419485753","公寓","暂无数据","暂无数据","暂无数据"
"地铁紫阳城","武汉市","武昌","武昌-中南丁字桥-付家坡一路14号","30.536854","114.335427","30.5332590786","114.3234371593","公寓","暂无数据","暂无数据","暂无数据"
"绿地海珀御观","武汉市","武昌","武昌-徐家棚-临江大道,近武车路","30.587036","114.327302","30.5835852456","114.3153087494","公寓","暂无数据","暂无数据","暂无数据"
"放鹰台2号小区","武汉市","武昌","武昌-水果湖-放鹰台2号","30.555391","114.359675","30.5514096053","114.3477547926","公寓","暂无数据","暂无数据","暂无数据"
"西兰蒂亚606公馆","武汉市","武昌","武昌-徐家棚-和平大道","30.586607","114.32968","30.5831129718","114.3176936015","公寓","暂无数据","暂无数据","暂无数据"
"市政宿舍(丁字桥)","武汉市","武昌","武昌-中南丁字桥-丁字桥路","30.527848","114.337123","30.5242204743","114.3251324766","公寓","暂无数据","暂无数据","暂无数据"
"傅家坡福利社区","武汉市","武昌","武昌-中南丁字桥-武珞路540号","30.538399","114.339803","30.5347172915","114.3278281658","公寓","暂无数据","暂无数据","暂无数据"
"优活城(商住楼)","武汉市","武昌","武昌-徐东-徐东大街","30.599924","114.347456","30.5960823252","114.335511033","公寓","暂无数据","暂无数据","暂无数据"
"汉街壹号公馆(二组团)","武汉市","武昌","武昌-中北路-沿湖路100号","30.566052","114.349178","30.5621973807","114.3372506504","公寓","暂无数据","暂无数据","2014年"
"中南建筑设计院生活区","武汉市","武昌","武昌-小东门-中南二路2号","30.547646","114.340366","30.5439526382","114.3284012386","公寓","暂无数据","暂无数据","1996年"
"武昌轻工设计院","武汉市","武昌","武昌-武昌火车站-首义路176号","30.537589","114.31501","30.5343223429","114.302975363","公寓","暂无数据","暂无数据","暂无数据"
"中南财经政法大学教工宿舍","武汉市","武昌","武昌-中南丁字桥-丁字桥路29号","30.534921","114.340008","30.5312355892","114.3280310009","公寓","暂无数据","暂无数据","暂无数据"
"水果湖第一小学教师宿舍","武汉市","武昌","武昌-水果湖-东三路5号","30.549359","114.354974","30.5454251208","114.343044892","公寓","暂无数据","暂无数据","暂无数据"
"海达广场","武汉市","武昌","武昌-阅马场首义-复兴路53号","30.537014","114.307273","30.5337937287","114.2952395542","公寓","暂无数据","暂无数据","暂无数据"
"联投中心","武汉市","武昌","武昌-积玉桥-临江大道168号","30.57699","114.318019","30.5736845998","114.3060111512","公寓","暂无数据","暂无数据","暂无数据"
"复地东湖国际(一二期)","武汉市","武昌","武昌-中北路-兴武路,近兴国路","30.565277","114.363453","30.5612705962","114.3515387478","公寓","暂无数据","暂无数据","2013年"
"百瑞景中央生活区(一期)","武汉市","武昌","武昌-中南丁字桥-宝通寺路","30.525346","114.339911","30.5216638353","114.3279280731","公寓","1060000m²","798户","2013年"
"世纪名苑A区","武汉市","武昌","武昌-中南丁字桥-雄楚大街108号","30.525877","114.331402","30.5223624312","114.3193928169","公寓","9843m²","100户","2004年"
"省建材大院","武汉市","武昌","武昌-小东门-中南一路45号","30.545322","114.335841","30.5417182375","114.3238599323","公寓","5000m²","230户","1990年"
"武昌区人民法院宿舍","武汉市","武昌","武昌-积玉桥-公平路10号","30.562054","114.321476","30.5587067064","114.309469923","公寓","10000m²","300户","2000年"
"鄂电村北区","武汉市","武昌","武昌-积玉桥-和平大道431号","30.579746","114.322101","30.5763843397","114.3100990883","公寓","12000m²","500户","1996年"
"湖北经济学院小区","武汉市","武昌","武昌-司门口-朱家巷21号","30.551814","114.318837","30.548503847","114.3068189737","公寓","暂无数据","暂无数据","2001年"
"晒湖小区","武汉市","武昌","武昌-南湖花园-雄楚大街60号","30.525038","114.328189","30.5215838308","114.3161702578","普通住宅","暂无数据","暂无数据","1994年"
"绿地名邸公馆(北区)","武汉市","武昌","武昌-徐家棚-和平大道","30.587877738504","114.33069974175","30.5843637783","114.3187154927","公寓","377490m²","1911户","2014年"
"百瑞景中央生活区(五期西区)","武汉市","武昌","武昌-中南丁字桥-宝通寺路20号","30.532537","114.341865","30.5288158734","114.3298919137","公寓","暂无数据","暂无数据","2014年"
"百瑞景中央生活区(东二区西区)","武汉市","武昌","武昌-中南丁字桥-宝通寺路39号","30.528479","114.342903","30.5247386954","114.3309305019","公寓","暂无数据","暂无数据","2012年"
"百瑞景中央生活区(三期)","武汉市","武昌","武昌-中南丁字桥-宝通寺路35号","30.531354","114.343614","30.5275999694","114.3316452352","公寓","暂无数据","暂无数据","2013年"
"百瑞景中央生活区(四期)","武汉市","武昌","武昌-中南丁字桥-宝通寺路28号","30.530903","114.340924","30.5272002114","114.3289470123","公寓","暂无数据","暂无数据","2015年"
"百瑞景中央生活区(六期)","武汉市","武昌","武昌-中南丁字桥-宝通寺路30号","30.529505","114.341597","30.5257894128","114.3296212072","公寓","暂无数据","暂无数据","2016年"
"复地东湖国际(五六期)","武汉市","武昌","武昌-中北路-兴沪路,近西岭路","30.564968","114.355088","30.5610307618","114.3431705","公寓","暂无数据","暂无数据","2014年"
"绿地西斯莱公馆","武汉市","武昌","武昌-徐家棚-和平大道515号","30.587479","114.329885","30.5839806698","114.3178986349","公寓","暂无数据","暂无数据","2014年"
"百瑞景中央生活区(三期别墅)","武汉市","武昌","武昌-中南丁字桥-宝通寺路35号","30.530348","114.344331","30.5265808483","114.3323636304","别墅","暂无数据","暂无数据","2013年"
"百瑞景中央生活区(东二区东区)","武汉市","武昌","武昌-中南丁字桥-宝通寺路","30.529206","114.345081","30.5254253572","114.3331150305","公寓","暂无数据","暂无数据","暂无数据"
"百瑞景中央生活区(五期东区)","武汉市","武昌","武昌-中南丁字桥-宝通寺路","30.531949","114.3441","30.5281858904","114.332132999","公寓","暂无数据","暂无数据","暂无数据"
"复地东湖国际(七八期)","武汉市","武昌","武昌-中北路- 兴武路,近兴国路","30.564006","114.361482","30.4728486672","114.3495677531","公寓","暂无数据","暂无数据","暂无数据"
"友谊国际D公馆","武汉市","武昌","武昌-积玉桥-友谊大道15号","30.563619","114.322794","30.560251702","114.3107913598","公寓","暂无数据","暂无数据","暂无数据"
"化研大院","武汉市","武昌","武昌-武昌火车站-张之洞路245号","30.539405","114.31721","30.5361152445","114.3051787661","公寓","暂无数据","暂无数据","暂无数据"
"绿地名邸公馆(南区)","武汉市","武昌","武昌-徐家棚-和平大道","30.584325","114.327978","30.5808634755","114.3159881311","公寓","暂无数据","暂无数据","2014年"
"纽宾凯新时代国际公寓","武汉市","武昌","武昌-中南丁字桥-武珞路456号","30.53932","114.337319","30.5356872869","114.3253371873","公寓","暂无数据","暂无数据","2007年"
"锦绣江南一期","武汉市","武昌","武昌-中北路-中北路126号","30.569037","114.364924","30.5650242045","114.3530100994","公寓","200700m²","840户","2009年"
"惠誉花园","武汉市","武昌","武昌-徐家棚-和平大道850号","30.592512293237","114.33936856958","30.5888252558","114.3274077102","公寓","110688m²","800户","2001年"
"双湖桥住宅小区","武汉市","武昌","武昌-水果湖-白鹭街38-2号","30.556117","114.357185","30.5521580706","114.3452639814","公寓","暂无数据","暂无数据","2000年"
"水陆街社区","武汉市","武昌","武昌-阅马场首义-水陆街","30.535562","114.30783","30.5323404028","114.2957948367","公寓","暂无数据","暂无数据","1996年"
"江南公寓(南区)","武汉市","武昌","武昌-徐东-铁机路100号","30.609694","114.358105","30.605702656","114.3461666612","公寓","暂无数据","暂无数据","2004年"
"向阳佳苑A区","武汉市","武昌","武昌-中南丁字桥-丁字桥路80-附35号","30.532677","114.335787","30.5290753551","114.323795152","公寓","暂无数据","暂无数据","2016年"
"统建锦绣江南二四期","武汉市","武昌","武昌-中北路-中北路126号","30.570668","114.36304","30.5666621802","114.3511277094","公寓","暂无数据","暂无数据","暂无数据"
"鸿瑞佳苑","武汉市","武昌","武昌-南湖花园-瑞安街271号","30.518968","114.329619","30.5154888313","114.3176029057","公寓","暂无数据","暂无数据","暂无数据"
"雄楚春天","武汉市","武昌","武昌-南湖花园-雄楚大道,近丁字桥路","30.523954","114.331616","30.5204356824","114.3196067526","公寓","暂无数据","暂无数据","暂无数据"
"佳兆业广场天御","武汉市","武昌","武昌-武昌火车站-武珞路","30.541907","114.331448","30.538389723","114.3194502205","公寓","暂无数据","暂无数据","暂无数据"
"保利新奥园","武汉市","武昌","武昌-中北路-中北路148号","30.577981","114.364201","30.5739677253","114.3522880745","公寓","300000m²","652户","2007年"
"绿州广场","武汉市","武昌","武昌-武昌火车站-武珞路230号","30.541818942973","114.33265499352","30.5382782754","114.3206607935","公寓","50000m²","暂无数据","2005年"
"沙湖花园","武汉市","武昌","武昌-中北路-徐东大街136号","30.58512341744","114.35540341276","30.5811754134","114.3434855548","别墅","暂无数据","暂无数据","2003年"
"彭刘杨商住楼","武汉市","武昌","武昌-阅马场首义-大成路","30.549007050537","114.30174933143","30.5457843006","114.2897359725","公寓","暂无数据","暂无数据","1997年"
"长湖社区","武汉市","武昌","武昌-阅马场首义-首义路","30.543151","114.315285","30.5398812847","114.3032554056","公寓","暂无数据","暂无数据","2005年"
"武汉理工大学余家头校区北区教工宿舍","武汉市","武昌","武昌-徐东-和平大道1178号","30.613365","114.359615","30.6093581439","114.3476735137","公寓","暂无数据","暂无数据","2001年"
"武昌车辆厂小区","武汉市","武昌","武昌-徐家棚-和平大道","30.589587821375","114.33542348127","30.5859806427","114.323452545","公寓","暂无数据","暂无数据","1988年"
"徐家棚统建楼","武汉市","武昌","武昌-徐东-和平大道","30.596046","114.339784","30.592348681","114.3278212118","公寓","暂无数据","暂无数据","2001年"
"吉祥人家","武汉市","武昌","武昌-武昌火车站-武珞路四巷36号","30.540767643508","114.32973307519","30.5372830462","114.3177292394","公寓","暂无数据","暂无数据","1996年"
"银聚园公寓","武汉市","武昌","武昌-司门口-青石桥44-45号","30.557575","114.306664","30.5543543042","114.2946491598","公寓","暂无数据","暂无数据","2000年"
"三角花园王家湾小区","武汉市","武昌","武昌-徐家棚-友谊大道","30.585156","114.336037","30.5815389675","114.3240708906","暂无数据","暂无数据","暂无数据","2004年"
